,0
0,0.019896448
1,0.015048951
2,0.020585075
3,0.018681765
4,0.008043483
5,0.041237652
6,0.092536226
7,0.105370715
8,0.090869606
9,0.062358588
10,0.045387894
11,0.0015169978
12,0.0030760765
13,0.05292797
14,0.093061686
15,0.11258528
16,0.099408165
17,0.10542816
18,0.037960857
19,0.019305632
20,-0.00034296513
21,0.055146724
22,0.08916354
23,0.06864697
24,0.019391313
25,0.017482147
26,0.017002791
27,0.0073300153
28,0.010538235
29,0.019966215
30,0.024353161
31,0.019136786
32,0.027595699
33,0.017810911
34,0.013710991
35,0.008941382
36,0.00835973
37,0.023330659
38,0.035917476
39,0.036548153
40,0.028342083
41,0.026847333
42,0.013601184
43,0.009179354
44,0.0080126375
45,0.030027926
46,0.039778233
47,0.04122497
48,0.04191971
49,0.051588774
50,0.011522457
51,0.009184599
52,0.009461224
53,0.052642196
54,0.10875508
55,0.14133172
56,0.10030212
57,0.07272747
58,0.050464764
59,0.0032811463
60,0.0018197596
61,0.060600683
62,0.14509106
63,0.2433079
64,0.20939821
65,0.16259466
66,0.07496099
67,0.01739791
68,0.0033874214
69,0.049815
70,0.07303807
71,0.06373513
72,0.078749925
73,0.07245149
74,0.018141508
75,0.0072931647
76,0.0032896698
77,0.041973174
78,0.09881115
79,0.06850511
80,0.04263088
81,0.049253613
82,0.026161984
83,0.025225818
84,0.003868118
85,0.036639586
86,0.049365073
87,0.036005676
88,0.021750152
89,0.013421267
90,0.018696204
91,0.014053881
92,0.008300409
93,0.024097785
94,0.05701667
95,0.02707927
96,0.014877945
97,0.021130204
98,0.032057375
99,0.011241317
100,0.008285493
101,0.059568793
102,0.10733695
103,0.20623364
104,0.1743649
105,0.13459583
106,0.07423249
107,0.015992433
108,0.0011802614
109,0.09109095
110,0.17538106
111,0.08873545
112,0.078964815
113,0.028221756
114,0.03310381
115,0.010184258
116,0.005511105
117,0.042460367
118,0.070819646
119,0.078825444
120,0.10539575
121,0.06304218
122,0.07248458
123,0.0069342554
124,0.004258424
125,0.03459151
126,0.06446536
127,0.099214114
128,0.100545645
129,0.08915976
130,0.09627353
131,0.022552207
132,0.012088805
133,0.026537254
134,0.07988162
135,0.14412776
136,0.14699465
137,0.15374157
138,0.16562
139,0.12208903
140,0.038128555
141,0.010549277
142,0.016027808
143,0.03674388
144,0.101609565
145,0.25405732
146,0.34758496
147,0.34956947
148,0.29305458
149,0.15603134
150,0.03699051
151,0.0038761795
152,0.03420745
153,0.12929142
154,0.27345634
155,0.3720848
156,0.35771275
157,0.30355528
158,0.16002467
159,0.03995569
160,0.0029076636
161,0.030102566
162,0.044154495
163,0.12803361
164,0.2826256
165,0.3641035
166,0.35483068
167,0.30121276
168,0.15753227
169,0.040535063
170,0.005176574
171,0.02622196
172,0.04287398
173,0.05840978
174,0.069643795
175,0.064029604
