,0
0,0.239419624209404
1,0.2699648141860962
2,0.27339547872543335
3,0.32804614305496216
4,0.3686641454696655
5,0.31268537044525146
6,0.26028013229370117
7,0.32682275772094727
8,0.3134220242500305
9,0.3343684673309326
10,0.3674745559692383
11,0.23292650282382965
12,0.2669207453727722
13,0.37423112988471985
14,0.39534926414489746
15,0.4451345205307007
16,0.43752777576446533
17,0.48216575384140015
18,0.48273879289627075
19,0.44669342041015625
20,0.4281965494155884
21,0.4104641079902649
22,0.41634470224380493
23,0.4145381450653076
24,0.4098605513572693
25,0.38941675424575806
26,0.3419088125228882
27,0.32310885190963745
28,0.3653125762939453
29,0.3736168146133423
30,0.35158759355545044
31,0.32715100049972534
32,0.2918519973754883
33,0.3296695351600647
34,0.2528648376464844
35,0.20698167383670807
36,0.1902359277009964
37,0.16222669184207916
38,0.1410277932882309
39,0.14638371765613556
40,0.14477337896823883
41,0.10210497677326202
42,0.11405546963214874
43,0.10366548597812653
44,0.13020502030849457
45,0.08260901272296906
46,0.12229542434215546
47,0.101568803191185
48,0.06209380924701691
49,0.061343640089035034
50,0.047563955187797546
51,0.05408254265785217
52,0.07288743555545807
53,0.0735643059015274
54,0.06856758892536163
55,0.07691000401973724
56,0.05703325569629669
57,0.042034685611724854
58,0.05482195317745209
59,0.06021769344806671
60,0.061444565653800964
61,0.06485530734062195
62,0.1106586903333664
63,0.13287286460399628
64,0.12821592390537262
65,0.11856444180011749
66,0.13348962366580963
67,0.16324858367443085
68,0.10709364712238312
69,0.052926838397979736
70,0.033766135573387146
71,0.02541731297969818
72,0.041670218110084534
73,0.09007589519023895
74,0.09568914771080017
75,0.06848706305027008
76,0.08992940187454224
77,0.09472079575061798
78,0.07338252663612366
79,0.09670169651508331
80,0.12623874843120575
81,0.1306813806295395
82,0.20553071796894073
83,0.16908110678195953
84,0.15602998435497284
85,0.18244053423404694
86,0.20743383467197418
87,0.20540009438991547
88,0.16537706553936005
89,0.15639646351337433
90,0.13867025077342987
91,0.16592197120189667
92,0.1934862583875656
93,0.21673159301280975
94,0.1859705001115799
95,0.1759144514799118
96,0.15894721448421478
97,0.1734827607870102
98,0.20997951924800873
99,0.22863607108592987
100,0.25076472759246826
101,0.26988524198532104
102,0.27520638704299927
103,0.30651503801345825
104,0.2808389663696289
105,0.2674521207809448
106,0.261157751083374
107,0.2502692937850952
108,0.2426520735025406
109,0.22529961168766022
110,0.22130490839481354
111,0.22380568087100983
112,0.22643636167049408
113,0.1932130604982376
114,0.18112565577030182
115,0.18111126124858856
116,0.20532669126987457
117,0.1940358430147171
118,0.20317216217517853
119,0.1800607293844223
120,0.12346948683261871
121,0.09630860388278961
122,0.10479609668254852
123,0.067866250872612
124,0.060442402958869934
125,0.055027395486831665
126,0.047862038016319275
127,0.0565599650144577
128,0.05359594523906708
129,0.02439497411251068
130,0.01543550193309784
131,0.01052190363407135
132,0.010956957936286926
133,0.02746868133544922
134,0.04357476532459259
135,0.0650130957365036
136,0.07600712776184082
137,0.052424997091293335
138,0.0446767657995224
139,0.04171217978000641
140,0.04490025341510773
141,0.04303161799907684
142,0.03076218068599701
143,0.01769845187664032
144,0.021258816123008728
145,0.027358874678611755
146,0.0495305061340332
147,0.06386041641235352
148,0.06132291257381439
149,0.08158786594867706
150,0.1200561374425888
151,0.12547118961811066
152,0.20754118263721466
153,0.2903212904930115
154,0.37778815627098083
155,0.3784780502319336
156,0.36704862117767334
157,0.42093348503112793
158,0.5000856518745422
159,0.5210784673690796
160,0.5664612054824829
161,0.5841481685638428
162,0.579913318157196
163,0.6033719182014465
164,0.6001015901565552
165,0.5694644451141357
166,0.553754448890686
167,0.5888524055480957
168,0.5628212094306946
169,0.5553035140037537
170,0.560063362121582
171,0.5514518022537231
172,0.5687216520309448
173,0.5790849328041077
174,0.5755617618560791
175,0.5674784779548645
176,0.5738653540611267
177,0.6167954206466675
178,0.6259489059448242
179,0.6236298084259033
180,0.6032730340957642
181,0.5759966373443604
182,0.5926550626754761
183,0.594147264957428
184,0.5789543986320496
185,0.5480624437332153
186,0.5186633467674255
187,0.5155622959136963
188,0.527197003364563
189,0.5159649848937988
190,0.5209758877754211
191,0.5279033780097961
192,0.48369288444519043
193,0.4641711115837097
194,0.4970836639404297
195,0.4879624843597412
196,0.4443855881690979
197,0.4353923201560974
198,0.46045517921447754
199,0.44688308238983154
200,0.4411333203315735
201,0.40549713373184204
202,0.4309394955635071
203,0.39542484283447266
204,0.458501398563385
205,0.46820467710494995
206,0.44847434759140015
207,0.4383869767189026
208,0.4236863851547241
209,0.40705007314682007
210,0.3792053163051605
211,0.3687414526939392
212,0.3384271264076233
213,0.3196699023246765
214,0.23964188992977142
215,0.17491139471530914
216,0.10423029959201813
217,0.09676195681095123
218,0.060418352484703064
219,0.06159983575344086
220,0.0325324684381485
221,0.028093889355659485
222,0.01643367111682892
223,0.04295806586742401
224,0.0350467711687088
225,0.018146619200706482
226,0.014907076954841614
227,0.032601967453956604
228,0.03334948420524597
229,0.017488762736320496
230,0.03912927210330963
231,0.07217006385326385
232,0.08305871486663818
233,0.05434823036193848
234,0.0495811402797699
235,0.05887635052204132
236,0.06036582589149475
237,0.07423631846904755
238,0.06821554899215698
239,0.08812670409679413
240,0.1515846997499466
241,0.15970133244991302
242,0.19418863952159882
243,0.14177046716213226
244,0.09861673414707184
245,0.14091528952121735
246,0.12107180058956146
247,0.12373001873493195
248,0.1496574729681015
249,0.15875659883022308
250,0.21176819503307343
251,0.2718316912651062
